block_identifier,service_id,trip_id,trip_sequence
5906594,117816,49193357,12
5906594,117816,49193527,15
5906594,117816,49193682,16
5906594,117816,49193318,19
5906594,117816,49193380,20
5906594,117816,49193705,23
5906594,117816,49193723,24
5906594,117816,49193543,27
5906594,117816,49193654,28
5906595,117816,49193733,1
5906595,117816,49193739,2
5906595,117816,49193731,5
5906595,117816,49193389,6
5906595,117816,49193333,9
5906595,117816,49193645,10
5906595,117816,49193312,13
5906595,117816,49193648,14
5906595,117816,49193558,17
5906595,117816,49193612,18
5906595,117816,49193713,21
5906595,117816,49193453,22
5906595,117816,49193557,25
5906595,117816,49193472,26
5906595,117816,49193737,29
5906595,117816,49193339,30
5906595,117816,49193725,31
5906595,117816,49193579,32
5906595,117816,49193674,33
5906595,117816,49193578,34
5906595,117816,49193622,35
5906595,117816,49193347,36
5906596,117816,49193749,1
5906596,117816,49193567,2
5906596,117816,49193747,3
5906596,117816,49193331,4
5906596,117816,49193503,7
5906596,117816,49193745,8
5906596,117816,49193566,11
5906596,117816,49193330,12
5906596,117816,49193643,15
5906596,117816,49193634,16
5906596,117816,49193370,19
5906596,117816,49193369,20
5906596,117816,49193666,23
5906596,117816,49193626,24
5906596,117816,49193625,27
5906596,117816,49193676,28
5906596,117816,49193635,31
5906596,117816,49193618,32
5906597,117816,49193016,1
5906597,117816,49192990,2
5906598,117816,49193805,1
5906598,117816,49193807,4
5906598,117816,49193806,7
5906598,117816,49193856,10
5906598,117816,49193847,13
5906598,117816,49193850,16
5906598,117816,49193848,19
5906598,117816,49193854,22
5906598,117816,49194121,25
5906598,117816,49193857,28
5906598,117816,49193858,31
5906598,117816,49193851,34
5906598,117816,49193923,37
5906598,117816,49193853,40
5906599,117816,49193813,1
5906599,117816,49193818,4
5906599,117816,49193816,7
5906599,117816,49193049,10
5906600,117816,49193838,1
5906600,117816,49193837,4
5906600,117816,49193798,7
5906600,117816,49193787,10
5906600,117816,49193786,13
5906600,117816,49193789,16
5906600,117816,49193785,19
5906600,117816,49193791,22
5906600,117816,49193790,25
5906600,117816,49193793,28
5906600,117816,49193792,31
5906600,117816,49193788,34
5906600,117816,49193794,37
5906600,117816,49193795,40
5906600,117816,49193948,43
5906600,117816,49193920,46
5906600,117816,49193918,49
5906600,117816,49193921,52
5906600,117816,49193919,55
5906601,117816,49193840,1
5906601,117816,49193841,4
5906601,117816,49193842,7
5906601,117816,49193897,10
5906601,117816,49193900,13
5906601,117816,49194130,16
5906601,117816,49193903,19
5906601,117816,49194127,22
5906601,117816,49194123,25
5906601,117816,49194133,28
5906601,117816,49193943,31
5906601,117816,49193902,34
5906601,117816,49193945,37
5906601,117816,49708665,40
5906602,117816,49193846,1
5906602,117816,49193845,4
5906602,117816,49193804,7
5906602,117816,49194548,10
5906603,117816,49193855,1
5906603,117816,49192778,4
5906604,117816,49193865,1
5906604,117816,49193866,4
5906604,117816,49194117,7
5906604,117816,49708667,10
5906604,117816,49193863,13
5906604,117816,49193864,16
5906604,117816,49193868,19
5906604,117816,49193867,22
5906604,117816,49193914,25
5906604,117816,49193909,28
5906604,117816,49193955,31
5906604,117816,49193911,34
5906604,117816,49194125,37
5906604,117816,49193958,40
5906604,117816,49193959,43
5906604,117816,49193875,46
5906604,117816,49193962,49
5906604,117816,49193937,52
5906604,117816,49193963,53
5906604,117816,49193965,55
5906604,117816,49194895,58
5906604,117816,49194530,60
5906605,117816,49194116,1
5906605,117816,49194128,4
5906605,117816,49193878,7
5906605,117816,49193877,10
5906605,117816,49193829,13
5906605,117816,49194129,16
5906605,117816,49194120,19
5906605,117816,49193810,22
5906605,117816,49193833,25
5906605,117816,49193812,28
5906605,117816,49193931,31
5906605,117816,49193929,34
5906605,117816,49193930,37
5906605,117816,49193932,40
5906606,117816,49193953,1
5906606,117816,49193924,4
5906606,117816,49193928,7
5906606,117816,49194134,10
5906606,117816,49193916,13
5906606,117816,49193961,16
5906606,117816,49193949,19
5906606,117816,49193960,22
5906606,117816,49194539,23
5906606,117816,49194538,25
5906607,117816,49193809,1
5906607,117816,49193821,4
5906608,117816,49193803,2
5906608,117816,49193859,5
5906608,117816,49192775,8
5906608,117816,49193908,11
5906608,117816,49193907,14
5906608,117816,49193913,17
5906608,117816,49193912,20
5906608,117816,49193925,23
5906608,117816,49193926,26
5906608,117816,49193910,29
5906608,117816,49193954,32
5906608,117816,49193915,35
5906608,117816,49708662,38
5906609,117816,49193898,1
5906609,117816,49193843,4
5906609,117816,49194119,7
5906609,117816,49193899,10
5906609,117816,49193849,13
5906609,117816,49193904,16
5906609,117816,49193905,19
5906609,117816,49193906,22
5906609,117816,49193852,25
5906609,117816,49193944,28
5906609,117816,49194124,31
5906609,117816,49193927,34
5906609,117816,49192419,35
5906609,117816,49193061,37
5906609,117816,49194544,40
5906609,117816,49194543,42
5906609,117816,49194541,45
5906609,117816,49194540,47
5906610,117816,49193901,1
5906610,117816,49194152,4
5906611,117816,49193824,2
5906611,117816,49193825,5
5906611,117816,49193835,8
5906611,117816,49193935,11
5906611,117816,49193892,14
5906611,117816,49193894,17
5906611,117816,49193800,20
5906611,117816,49193950,23
5906611,117816,49193952,26
5906611,117816,49193964,27
5906611,117816,49193967,29
5906612,117816,49194546,1
5906613,117816,49194710,1
5906613,117816,49192884,2
5906613,117816,49192794,3
5906613,117816,49192984,4
5906613,117816,49194758,5
5906613,117816,49194781,6
5906613,117816,49194790,7
5906613,117816,49192906,8
5906613,117816,49194819,9
5906613,117816,49192999,10
5906613,117816,49192841,11
5906613,117816,49194834,12
5906613,117816,49194859,13
5906613,117816,49194851,14
5906613,117816,49192843,15
5906613,117816,49194871,16
5906614,117816,49194724,1
5906614,117816,49194759,2
5906614,117816,49194760,3
5906614,117816,49192899,4
5906614,117816,49194806,5
5906614,117816,49194816,6
5906614,117816,49194832,7
5906614,117816,49194861,8
5906614,117816,49194852,9
5906614,117816,49192918,10
5906614,117816,49192810,11
5906614,117816,49194883,12
5906615,117816,49194587,1
5906615,117816,49194588,4
5906615,117816,49192847,6
5906615,117816,49192923,7
5906615,117816,49192855,8
5906615,117816,49192928,9
5906615,117816,49192864,10
5906615,117816,49192933,11
5906615,117816,49192873,12
5906615,117816,49192789,13
5906615,117816,49192977,14
5906615,117816,49192826,15
5906615,117816,49192882,16
5906615,117816,49192942,17
5906615,117816,49192892,18
5906615,117816,49192947,19
5906615,117816,49192903,20
5906615,117816,49192950,21
5906615,117816,49192911,22
5906615,117816,49192953,23
5906615,117816,49192916,24
5906615,117816,49192956,25
5906615,117816,49194888,27
5906616,117816,49194575,1
5906616,117816,49194576,3
5906616,117816,49194479,6
5906616,117816,49194574,7
5906616,117816,49194596,10
5906616,117816,49194622,11
5906616,117816,49194521,14
5906616,117816,49194642,15
5906616,117816,49194648,18
5906616,117816,49194524,19
5906616,117816,49194675,22
5906616,117816,49194688,23
5906616,117816,49194703,26
5906616,117816,49194720,27
5906616,117816,49194723,30
5906617,117816,49194483,1
5906617,117816,49194557,4
5906617,117816,49194482,5
5906617,117816,49194579,8
5906617,117816,49194610,9
5906617,117816,49194623,12
5906617,117816,49194512,13
5906617,117816,49194650,16
5906617,117816,49194513,17
5906617,117816,49194668,20
5906617,117816,49194514,21
5906617,117816,49194697,24
5906617,117816,49194706,25
5906617,117816,49194735,28
5906617,117816,49194746,29
5906617,117816,49194764,32
5906617,117816,49194778,33
5906617,117816,49194789,36
5906617,117816,49194818,37
5906617,117816,49194821,40
5906617,117816,49194836,41
5906617,117816,49194835,44
5906617,117816,49194845,45
5906617,117816,49194846,46
5906617,117816,49194874,47
5906617,117816,49194868,48
5906618,117816,49194553,1
5906618,117816,49194563,4
5906618,117816,49194583,5
5906618,117816,49194600,8
5906618,117816,49194614,9
5906618,117816,49194628,12
5906618,117816,49194480,13
5906618,117816,49194481,16
5906618,117816,49194667,17
5906618,117816,49194687,20
5906618,117816,49194705,21
5906618,117816,49194729,24
5906618,117816,49194768,25
5906618,117816,49194788,28
5906618,117816,49194793,29
5906618,117816,49194805,32
5906618,117816,49194822,33
5906618,117816,49194839,36
5906618,117816,49194842,37
5906618,117816,49194864,40
5906618,117816,49194844,41
5906618,117816,49194873,42
5906618,117816,49194877,43
5906619,117816,49194558,1
5906619,117816,49194582,4
5906619,117816,49194599,5
5906619,117816,49194612,8
5906619,117816,49194636,9
5906619,117816,49194647,12
5906619,117816,49194660,13
5906619,117816,49194676,16
5906619,117816,49194694,17
5906619,117816,49194704,20
5906619,117816,49194728,21
5906619,117816,49194763,24
5906619,117816,49194799,25
5906619,117816,49194792,28
5906619,117816,49194809,29
5906619,117816,49194831,32
5906619,117816,49194833,33
5906619,117816,49194867,36
5906619,117816,49194850,37
5906619,117816,49194884,40
5906620,117816,49194725,1
5906620,117816,49194753,4
5906620,117816,49194769,5
5906621,117816,49194562,1
5906621,117816,49194571,4
5906621,117816,49194603,5
5906621,117816,49194492,8
5906621,117816,49770674,9
5906621,117816,49194484,12
5906621,117816,49194485,13
5906621,117816,49194698,16
5906621,117816,49194486,17
5906621,117816,49194487,20
5906621,117816,49194767,21
5906621,117816,49194531,24
5906621,117816,49194794,25
5906621,117816,49194804,28
5906621,117816,49194817,29
5906621,117816,49194840,32
5906621,117816,49194841,33
5906621,117816,49194847,36
5906621,117816,49194869,37
5906622,117816,49194493,2
5906622,117816,49194580,3
5906622,117816,49194601,6
5906622,117816,49194495,7
5906622,117816,49194496,10
5906622,117816,49194653,11
5906622,117816,49194499,14
5906622,117816,49194691,15
5906622,117816,49194503,18
5906622,117816,49194733,19
5906622,117816,49194762,22
5906623,117816,49194567,1
5906623,117816,49194598,4
5906623,117816,49194625,5
5906623,117816,49194635,8
5906623,117816,49194649,9
5906623,117816,49194662,12
5906623,117816,49194677,13
5906623,117816,49194689,16
5906623,117816,49194702,17
5906623,117816,49194736,20
5906623,117816,49194747,21
5906623,117816,49194779,24
5906624,117816,49194572,2
5906624,117816,49194506,3
5906624,117816,49194621,6
5906624,117816,49194639,7
5906624,117816,49194656,10
5906624,117816,49194669,11
5906624,117816,49194695,14
5906624,117816,49194696,15
5906624,117816,49194719,18
5906624,117816,49194730,19
5906624,117816,49194756,22
5906624,117816,49194515,23
5906624,117816,49194795,24
5906625,117816,49194592,2
5906625,117816,49194607,3
5906625,117816,49194630,6
5906625,117816,49194522,7
5906625,117816,49194659,10
5906625,117816,49194670,11
5906625,117816,49194525,14
5906625,117816,49194708,15
5906625,117816,49194737,18
5906625,117816,49194765,19
5906626,117816,49194585,1
5906626,117816,49194605,4
5906626,117816,49194627,5
5906626,117816,49194489,8
5906626,117816,49194655,9
5906626,117816,49194490,12
5906626,117816,49194491,13
5906626,117816,49194707,16
5906626,117816,49194727,17
5906626,117816,49194761,20
5906626,117816,49194796,21
5906626,117816,49194791,24
5906627,117816,49194602,1
5906627,117816,49194617,4
5906627,117816,49194494,5
5906627,117816,49194497,8
5906627,117816,49194652,9
5906627,117816,49194498,12
5906627,117816,49194673,13
5906627,117816,49194500,16
5906627,117816,49194501,17
5906627,117816,49194502,20
5906627,117816,49194504,21
5906627,117816,49194505,24
5906627,117816,49194797,25
5906627,117816,49194803,28
5906628,117816,49194739,1
5906628,117816,49194751,4
5906629,117816,49194745,1
5906629,117816,49194772,4
5906629,117816,49194775,5
5906630,117816,49194752,2
5906630,117816,49194770,3
5906630,117816,49194771,4
5906630,117816,49194528,7
5906630,117816,49194812,8
5906630,117816,49194523,11
5906630,117816,49194837,12
5906630,117816,49194830,15
5906630,117816,49194860,16
5906630,117816,49194865,17
5906630,117816,49194849,18
5906630,117816,49194872,19
5906630,117816,49194870,22
5906631,117816,49195373,1
5906631,117816,49195374,2
5906631,117816,49195375,3
5906631,117816,49195376,4
5906631,117816,49195380,6
5906631,117816,49195381,7
5906631,117816,49195384,8
5906631,117816,49195383,9
5906631,117816,49195385,11
5906631,117816,49195355,12
5906631,117816,49195378,13
5906631,117816,49195377,14
5906631,117816,49195379,16
5906631,117816,49195382,17
5906631,117816,49195356,18
5906631,117816,49195354,19
5906631,117816,49195358,21
5906631,117816,49195357,22
5906631,117816,49195360,23
5906631,117816,49195359,24
5906631,117816,49195361,26
5906631,117816,49195364,27
5906631,117816,49195363,28
5906631,117816,49195362,29
5906631,117816,49195366,31
5906631,117816,49195365,32
5906631,117816,49195369,33
5906631,117816,49195371,34
5906631,117816,49195372,36
5906631,117816,49195370,37
5906631,117816,49195367,38
5906631,117816,49195368,39
5906632,117816,49195113,1
5906632,117816,49195115,2
5906632,117816,49195117,3
5906632,117816,49195131,5
5906632,117816,49195138,6
5906632,117816,49195148,7
5906632,117816,49195153,8
5906632,117816,49195169,10
5906632,117816,49195173,11
5906632,117816,49195189,12
5906632,117816,49195190,13
5906632,117816,49195219,15
5906632,117816,49195212,16
5906632,117816,49195225,17
5906632,117816,49195230,18
5906632,117816,49195253,20
5906632,117816,49195257,21
5906632,117816,49195273,22
5906632,117816,49195267,23
5906632,117816,49195295,25
5906632,117816,49195298,26
5906632,117816,49195323,27
5906633,117816,49195114,1
5906633,117816,49195119,2
5906633,117816,49195128,3
5906633,117816,49195132,4
5906633,117816,49195147,6
5906633,117816,49195150,7
5906633,117816,49195162,8
5906633,117816,49195170,9
5906633,117816,49195184,11
5906633,117816,49195191,12
5906633,117816,49195202,13
5906633,117816,49195205,14
5906633,117816,49195224,16
5906633,117816,49195231,17
5906633,117816,49195242,18
5906633,117816,49195235,19
5906633,117816,49195263,21
5906633,117816,49195271,22
5906633,117816,49195288,23
5906633,117816,49195289,24
5906634,117816,49195120,1
5906634,117816,49195123,2
5906634,117816,49195134,3
5906634,117816,49195141,4
5906634,117816,49195156,6
5906634,117816,49195160,7
5906634,117816,49195174,8
5906634,117816,49195177,9
5906634,117816,49195196,11
5906634,117816,49195203,12
5906634,117816,49195220,13
5906634,117816,49195210,14
5906634,117816,49195234,16
5906634,117816,49195236,17
5906634,117816,49195251,18
5906634,117816,49195255,19
5906634,117816,49195280,21
5906634,117816,49195276,22
5906634,117816,49195299,23
5906634,117816,49195302,24
5906634,117816,49195318,26
5906635,117816,49195116,1
5906635,117816,49195124,2
5906635,117816,49195129,3
5906635,117816,49195144,5
5906635,117816,49195152,6
5906635,117816,49195157,7
5906635,117816,49195164,8
5906635,117816,49195181,10
5906635,117816,49195185,11
5906635,117816,49195197,12
5906635,117816,49195204,13
5906635,117816,49195208,15
5906635,117816,49195228,16
5906635,117816,49195244,17
5906635,117816,49195247,18
5906635,117816,49195258,20
5906635,117816,49195266,21
5906635,117816,49195287,22
5906635,117816,49195285,23
5906635,117816,49195307,25
5906635,117816,49195309,26
5906635,117816,49195327,27
5906635,117816,49195324,28
5906635,117816,49195334,30
5906635,117816,49195333,31
5906635,117816,49195338,32
5906635,117816,49195342,33
5906636,117816,49195121,1
5906636,117816,49195126,2
5906636,117816,49195140,3
5906636,117816,49195142,4
5906636,117816,49195158,6
5906636,117816,49195161,7
5906636,117816,49195176,8
5906636,117816,49195178,9
5906636,117816,49195195,11
5906636,117816,49195201,12
5906636,117816,49195216,13
5906636,117816,49195215,14
5906636,117816,49195245,16
5906636,117816,49195239,17
5906636,117816,49195256,18
5906636,117816,49195261,19
5906636,117816,49195278,21
5906636,117816,49195282,22
5906636,117816,49195296,23
5906637,117816,49195118,1
5906637,117816,49195127,3
5906637,117816,49195136,4
5906637,117816,49195146,5
5906637,117816,49195151,6
5906637,117816,49195165,8
5906637,117816,49195168,9
5906637,117816,49195182,10
5906637,117816,49195188,11
5906637,117816,49195206,13
5906637,117816,49195221,14
5906637,117816,49195226,15
5906637,117816,49195227,16
5906637,117816,49195237,18
5906637,117816,49195249,19
5906637,117816,49195262,20
5906637,117816,49195268,21
5906637,117816,49195283,23
5906637,117816,49195291,24
5906637,117816,49195312,25
5906637,117816,49195310,26
5906637,117816,49195319,28
5906638,117816,49195122,1
5906638,117816,49195133,2
5906638,117816,49195137,3
5906638,117816,49195149,5
5906638,117816,49195154,6
5906638,117816,49195167,7
5906638,117816,49195171,8
5906638,117816,49195192,10
5906638,117816,49195198,11
5906638,117816,49195211,12
5906638,117816,49195213,13
